ForceDecks Raw Data Export,2.0
Weight,65.76
Frequency,1000
Recording Date,2023-09-15T11:50:28
Recording Info,Jump;2.0.8587
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,4219,FDL2-FW2R6-HW3R5,4218 (Post-analysis Trial 2)"
Analysis Date,2023-09-15T11:50:55
AthleteId,ef61b498-0be5-4865-bec4-0a009bf62d87

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right,,Acceleration,Velocity,Height,Power,Impulse
31.532,362.836478,-11.576612,-12.789066,281.552854,-20.708665,12.612312,,70.899492,99.752298,64.591074,127.593614,45.091195,103.924286,13.150581,119.386792,,0,0,0,0,0
31.533,363.086478,-11.822713,-12.335118,282.552854,-20.417716,13.711708,,71.399492,99.752298,64.341074,127.593614,45.841195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.534,363.586478,-11.468158,-11.725448,282.052854,-20.45391,13.736015,,71.899492,100.002298,64.841074,126.843614,45.591195,104.424286,13.150581,118.886792,,0,0,0,0,0
31.535,363.086478,-12.161475,-10.55455,281.302854,-20.399131,12.81504,,72.399492,100.252298,63.341074,127.093614,45.091195,103.924286,13.400581,118.886792,,0,0,0,0,0
31.536,362.586478,-11.499787,-12.054957,282.302854,-19.891169,13.151328,,70.899492,100.252298,64.091074,127.343614,45.341195,104.424286,13.900581,118.636792,,0,0,0,0,0
31.537,362.586478,-11.330172,-11.757787,281.802854,-20.144699,14.321741,,71.399492,100.002298,64.591074,126.593614,45.091195,105.174286,12.650581,118.886792,,0,0,0,0,0
31.538,363.336478,-11.560681,-11.585238,281.052854,-20.745506,13.018129,,71.649492,100.252298,64.341074,127.093614,45.341195,103.674286,13.150581,118.886792,,0,0,0,0,0
31.539,363.586478,-11.975603,-12.021802,282.052854,-20.45391,12.971974,,71.649492,100.002298,64.091074,127.843614,45.341195,104.174286,13.400581,119.136792,,0,0,0,0,0
31.54,362.586478,-11.839016,-11.163446,280.302854,-20.691312,13.62957,,71.149492,100.752298,63.091074,127.593614,45.091195,103.924286,12.650581,118.636792,,0,0,0,0,0
31.541,363.586478,-11.975603,-11.132742,281.302854,-20.399131,13.581118,,72.399492,100.002298,64.091074,127.093614,45.091195,104.424286,12.900581,118.886792,,0,0,0,0,0
31.542,362.336478,-11.762319,-11.617212,281.802854,-20.799413,13.939381,,70.899492,100.502298,63.341074,127.593614,45.591195,104.424286,12.650581,119.136792,,0,0,0,0,0
31.543,361.586478,-11.531591,-11.492312,282.802854,-20.290933,12.747068,,71.149492,100.002298,63.841074,126.593614,45.091195,104.674286,13.400581,119.636792,,0,0,0,0,0
31.544,363.336478,-11.052888,-10.992124,281.802854,-20.581175,12.792302,,71.149492,101.252298,64.091074,126.843614,45.591195,103.674286,13.650581,118.886792,,0,0,0,0,0
31.545,362.086478,-12.195063,-12.071604,282.802854,-20.508399,12.747068,,71.399492,99.502298,63.591074,127.593614,45.591195,104.174286,13.650581,119.386792,,0,0,0,0,0
31.546,361.336478,-12.645879,-11.351164,281.802854,-20.144699,13.557021,,71.399492,99.752298,62.341074,127.843614,45.091195,104.674286,13.150581,118.886792,,0,0,0,0,0
31.547,362.336478,-12.101783,-12.509338,281.052854,-20.745506,13.018129,,71.149492,99.502298,63.841074,127.843614,45.091195,103.924286,12.900581,119.136792,,0,0,0,0,0
31.548,363.086478,-11.992094,-11.444834,281.802854,-20.799413,13.557021,,71.899492,100.002298,63.841074,127.343614,45.591195,104.174286,12.900581,119.136792,,0,0,0,0,0
31.549,362.336478,-11.762319,-11.02246,281.802854,-20.799413,12.792302,,71.399492,100.502298,63.341074,127.093614,45.591195,103.674286,13.400581,119.136792,,0,0,0,0,0
31.55,361.586478,-12.041842,-12.088296,282.802854,-20.508399,13.509083,,71.149492,99.502298,63.591074,127.343614,45.841195,104.424286,13.400581,119.136792,,0,0,0,0,0
31.551,361.086478,-11.036601,-11.508225,282.302854,-20.326871,13.53301,,70.149492,100.752298,63.591074,126.593614,45.591195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.552,362.836478,-11.237617,-11.601203,282.802854,-20.508399,13.128076,,71.399492,100.252298,64.591074,126.593614,45.591195,104.424286,13.400581,119.386792,,0,0,0,0,0
31.553,363.586478,-11.29901,-11.429095,282.802854,-19.856001,13.509083,,71.399492,100.752298,64.341074,127.093614,45.341195,104.924286,13.650581,118.886792,,0,0,0,0,0
31.554,361.336478,-11.284267,-12.245759,283.802854,-20.219437,13.841148,,70.399492,100.002298,64.091074,126.843614,46.341195,104.674286,13.900581,118.886792,,0,0,0,0,0
31.555,363.586478,-11.975603,-11.725448,282.552854,-20.853032,13.711708,,71.649492,100.252298,63.841074,127.843614,46.341195,103.924286,13.400581,118.886792,,0,0,0,0,0
31.556,362.336478,-11.762319,-11.319836,281.802854,-20.144699,13.174662,,71.649492,100.002298,63.841074,126.843614,45.091195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.557,363.586478,-11.637306,-12.318155,282.802854,-20.073467,12.747068,,71.149492,100.252298,64.341074,127.843614,45.591195,104.174286,14.150581,118.886792,,0,0,0,0,0
31.558,362.836478,-11.407115,-13.382997,282.802854,-20.508399,13.890091,,70.399492,99.752298,64.841074,127.843614,46.091195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.559,361.336478,-11.794871,-11.649362,282.052854,-20.017822,12.589954,,70.899492,100.002298,63.341074,127.093614,45.341195,103.924286,14.150581,118.636792,,0,0,0,0,0
31.56,363.086478,-11.31457,-11.444834,281.552854,-20.271802,12.995011,,71.149492,100.752298,64.091074,127.093614,45.091195,104.174286,13.400581,118.886792,,0,0,0,0,0
31.561,360.836478,-11.811215,-12.262728,281.802854,-20.144699,13.174662,,70.649492,99.502298,63.591074,127.093614,45.091195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.562,361.086478,-11.547559,-11.80663,282.302854,-20.326871,12.769645,,71.149492,99.502298,64.091074,126.343614,45.091195,104.424286,13.400581,119.386792,,0,0,0,0,0
31.563,361.836478,-11.608606,-11.931051,282.802854,-20.290933,13.509083,,71.149492,99.752298,64.091074,126.843614,45.591195,104.674286,13.400581,119.136792,,0,0,0,0,0
31.564,361.836478,-11.948539,-10.739905,281.802854,-20.362937,13.174662,,71.899492,100.002298,63.341074,126.593614,45.341195,104.174286,13.400581,118.886792,,0,0,0,0,0
31.565,362.336478,-12.610978,-11.617212,281.552854,-20.927097,12.995011,,71.899492,99.502298,63.091074,127.843614,45.091195,104.174286,12.650581,119.636792,,0,0,0,0,0
31.566,360.836478,-11.981652,-11.964116,282.552854,-20.200057,13.330364,,70.899492,99.502298,63.341074,127.093614,45.591195,104.424286,13.650581,118.886792,,0,0,0,0,0
31.567,362.336478,-11.762319,-12.509338,282.302854,-20.326871,13.53301,,71.149492,99.502298,64.341074,127.343614,45.591195,104.424286,13.400581,118.886792,,0,0,0,0,0
31.568,361.836478,-11.268674,-11.633265,281.802854,-20.144699,12.792302,,70.399492,100.752298,63.591074,127.093614,45.091195,104.174286,13.650581,118.886792,,0,0,0,0,0
31.569,362.586478,-12.347861,-12.054957,282.552854,-20.200057,13.711708,,71.649492,99.502298,63.591074,127.843614,45.591195,104.674286,13.400581,118.886792,,0,0,0,0,0
31.57,362.586478,-11.839016,-11.757787,282.552854,-20.200057,13.330364,,71.399492,100.002298,63.841074,127.343614,45.591195,104.424286,13.650581,118.886792,,0,0,0,0,0
31.571,359.836478,-11.160395,-11.697923,283.052854,-20.598923,13.306816,,70.399492,99.752298,63.841074,125.843614,46.341195,103.924286,13.900581,118.886792,,0,0,0,0,0
31.572,363.086478,-12.161475,-12.038357,282.052854,-20.45391,12.971974,,71.899492,99.502298,64.091074,127.593614,45.591195,103.924286,13.650581,118.886792,,0,0,0,0,0
31.573,359.336478,-11.689371,-11.7142,283.552854,-19.695037,13.663352,,70.149492,99.752298,62.841074,126.593614,45.591195,105.174286,13.900581,118.886792,,0,0,0,0,0
