ForceDecks Raw Data Export,2.0
Weight,61.51
Frequency,1000
Recording Date,2023-10-17T09:23:17
Recording Info,Jump;2.0.8587
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,4251,FDL2-FW2R6-HW3R5,4248 (Post-analysis Trial 1)"
Analysis Date,2023-10-17T09:23:36
AthleteId,32d95336-22f1-46d5-8339-2bb0b8972d90

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right,,Acceleration,Velocity,Height,Power,Impulse
15.045,259.269063,-0.549293,48.917271,345.107455,5.994979,42.544249,,64.090821,94.97001,34.0856,66.122632,110.487251,96.132224,84.831714,53.656265,,0,0,0,0,0
15.046,259.519063,0.043678,50.323317,343.607455,5.842167,42.102804,,64.590821,95.47001,34.3356,65.122632,110.237251,95.132224,84.831714,53.406265,,0,0,0,0,0
15.047,260.019063,-0.192927,50.640941,343.857455,5.748492,42.542228,,65.090821,95.47001,34.3356,65.122632,110.237251,95.632224,84.331714,53.656265,,0,0,0,0,0
15.048,258.769063,-0.550355,49.428184,344.357455,6.097333,42.480458,,64.340821,94.72001,34.0856,65.622632,110.487251,95.632224,85.081714,53.156265,,0,0,0,0,0
15.049,261.019063,-0.192188,49.208513,344.357455,5.204365,42.480458,,64.840821,95.47001,34.8356,65.872632,110.987251,95.132224,84.331714,53.906265,,0,0,0,0,0
15.05,260.019063,-0.429448,49.397763,345.607455,5.630411,41.859159,,64.590821,95.22001,34.3356,65.872632,110.737251,95.632224,85.081714,54.156265,,0,0,0,0,0
15.051,258.769063,-0.788018,49.01179,345.607455,5.808358,42.482699,,64.340821,94.47001,34.0856,65.872632,110.987251,95.882224,85.081714,53.656265,,0,0,0,0,0
15.052,258.769063,-0.312691,50.260973,345.857455,5.71525,41.673129,,64.590821,94.97001,34.0856,65.122632,110.737251,95.632224,85.331714,54.156265,,0,0,0,0,0
15.053,258.769063,-0.788018,49.428184,343.357455,5.398636,41.348927,,64.590821,94.47001,34.0856,65.622632,109.737251,94.882224,84.331714,54.406265,,0,0,0,0,0
15.054,259.769063,-0.311487,48.823115,345.357455,5.901601,41.733462,,63.840821,95.47001,34.0856,66.372632,110.237251,95.882224,85.081714,54.156265,,0,0,0,0,0
15.055,258.519063,-0.669834,48.433991,344.357455,5.918739,42.167556,,63.840821,94.47001,34.0856,66.122632,110.237251,95.632224,84.831714,53.656265,,0,0,0,0,0
15.056,259.519063,0.043678,48.247361,344.857455,5.731823,41.481523,,63.840821,94.97001,34.8356,65.872632,110.237251,95.382224,85.081714,54.156265,,0,0,0,0,0
15.057,259.519063,-0.667253,48.662552,344.857455,5.910158,41.169075,,64.590821,94.47001,34.5856,65.872632,110.237251,95.132224,85.581714,53.906265,,0,0,0,0,0
15.058,259.019063,-0.431106,48.756488,344.357455,5.740146,41.854655,,64.090821,94.72001,34.3356,65.872632,109.987251,95.632224,84.581714,54.156265,,0,0,0,0,0
15.059,258.769063,0.4003,49.844579,344.607455,5.468286,41.355279,,63.840821,95.47001,34.3356,65.122632,110.237251,95.132224,84.831714,54.406265,,0,0,0,0,0
15.06,260.269063,0.161699,47.487338,345.357455,5.189296,41.421467,,63.590821,95.22001,35.0856,66.372632,110.987251,94.882224,85.081714,54.406265,,0,0,0,0,0
15.061,259.269063,-0.549293,48.917271,343.857455,5.569639,42.228872,,64.090821,94.97001,34.0856,66.122632,110.237251,95.382224,84.331714,53.906265,,0,0,0,0,0
15.062,259.519063,-0.667253,49.908125,344.357455,5.382959,41.541753,,64.840821,94.97001,34.0856,65.622632,110.487251,94.882224,84.831714,54.156265,,0,0,0,0,0
15.063,259.769063,0.16201,48.823115,344.607455,6.003677,41.980628,,64.340821,94.97001,35.0856,65.372632,110.237251,95.632224,85.081714,53.656265,,0,0,0,0,0
15.064,259.269063,-0.549293,47.670497,346.107455,5.799967,42.110007,,63.840821,94.47001,34.5856,66.372632,110.737251,96.132224,85.081714,54.156265,,0,0,0,0,0
15.065,260.769063,-0.546134,47.396286,345.357455,5.545448,41.421467,,64.590821,94.47001,35.3356,66.372632,110.737251,95.132224,85.331714,54.156265,,0,0,0,0,0
15.066,260.769063,-0.310293,48.222687,344.107455,6.191124,41.10224,,64.590821,94.97001,35.0856,66.122632,109.737251,95.132224,85.581714,53.656265,,0,0,0,0,0
15.067,259.269063,-0.549293,48.501679,345.357455,5.901601,40.797476,,64.340821,94.47001,34.5856,65.872632,110.237251,95.132224,85.831714,54.156265,,0,0,0,0,0
15.068,260.269063,-0.074595,49.143317,345.107455,5.282158,41.607584,,64.590821,95.22001,34.8356,65.622632,110.987251,94.882224,85.081714,54.156265,,0,0,0,0,0
15.069,259.769063,-1.021734,48.408324,345.857455,5.71525,41.673129,,64.840821,94.22001,34.5856,66.122632,110.737251,95.632224,85.331714,54.156265,,0,0,0,0,0
15.07,260.769063,-0.546134,48.635888,345.607455,5.630411,40.923849,,64.590821,95.22001,34.5856,66.372632,110.237251,95.382224,85.331714,54.656265,,0,0,0,0,0
15.071,259.269063,-0.549293,48.501679,346.107455,5.444586,41.798688,,63.840821,94.97001,34.0856,66.372632,110.987251,95.632224,85.081714,54.406265,,0,0,0,0,0
15.072,259.019063,-0.193672,48.756488,344.357455,5.561552,41.541753,,63.840821,94.97001,34.3356,65.872632,109.987251,95.382224,84.581714,54.406265,,0,0,0,0,0
15.073,259.019063,0.281196,48.756488,345.607455,5.630411,40.923849,,63.590821,95.22001,34.5856,65.622632,110.237251,95.382224,85.331714,54.656265,,0,0,0,0,0
15.074,260.019063,-0.192927,48.98337,345.607455,5.452463,40.300309,,64.590821,94.97001,34.8356,65.622632,110.237251,94.882224,85.581714,54.906265,,0,0,0,0,0
15.075,260.269063,-0.310889,47.901333,344.607455,5.646749,41.355279,,64.590821,94.47001,35.3356,65.872632,110.237251,95.132224,85.081714,54.156265,,0,0,0,0,0
15.076,261.019063,0.043427,48.795708,344.607455,5.825213,41.355279,,64.340821,95.72001,34.8356,66.122632,110.237251,95.132224,85.331714,53.906265,,0,0,0,0,0
15.077,259.269063,-0.074883,48.917271,345.357455,5.011219,40.48548,,64.090821,94.97001,34.5856,65.622632,110.737251,94.382224,85.331714,54.906265,,0,0,0,0,0
15.078,259.519063,-0.193299,47.416979,344.607455,5.646749,41.355279,,63.340821,94.97001,34.5856,66.622632,110.237251,95.132224,85.081714,54.156265,,0,0,0,0,0
15.079,260.019063,-0.665969,48.568977,345.607455,5.274516,41.235619,,64.340821,94.97001,34.3356,66.372632,110.737251,95.132224,85.081714,54.656265,,0,0,0,0,0
15.08,259.269063,-0.074883,48.501679,344.857455,5.910158,41.169075,,63.840821,94.97001,34.5856,65.872632,109.737251,95.632224,85.081714,54.406265,,0,0,0,0,0
15.081,259.519063,0.043678,47.83217,344.607455,5.111358,41.355279,,63.340821,95.22001,34.5856,66.372632,110.237251,95.132224,84.331714,54.906265,,0,0,0,0,0
15.082,258.519063,-0.194047,48.433991,344.607455,5.646749,41.042604,,63.590821,94.72001,34.3356,65.872632,110.237251,94.882224,85.331714,54.156265,,0,0,0,0,0
15.083,260.769063,-0.310293,46.983085,344.107455,5.476231,40.789112,,64.090821,94.72001,35.3356,66.622632,110.237251,94.382224,85.331714,54.156265,,0,0,0,0,0
15.084,260.519063,-0.664691,48.062164,344.607455,5.646749,41.042604,,64.340821,94.97001,34.5856,66.622632,109.987251,95.132224,85.081714,54.406265,,0,0,0,0,0
15.085,259.519063,-0.430276,48.247361,345.357455,5.367372,41.109471,,63.840821,94.97001,34.3356,66.372632,110.737251,94.882224,85.331714,54.406265,,0,0,0,0,0
15.086,261.769063,-0.778987,47.626846,344.857455,6.088492,40.544179,,64.590821,95.22001,34.8356,67.122632,109.737251,95.132224,85.831714,54.156265,,0,0,0,0,0
15.087,258.769063,0.4003,47.762607,345.357455,5.901601,40.797476,,63.090821,94.97001,34.8356,65.872632,110.237251,95.132224,85.831714,54.156265,,0,0,0,0,0
15.088,259.269063,-0.549293,46.839314,345.107455,5.460363,40.983141,,63.590821,94.22001,34.8356,66.622632,110.237251,95.132224,85.081714,54.656265,,0,0,0,0,0
15.089,259.769063,-0.548236,47.993532,344.857455,5.553489,41.481523,,64.090821,94.72001,34.5856,66.372632,110.487251,95.132224,85.081714,54.156265,,0,0,0,0,0
15.09,259.519063,-0.193299,47.416979,345.357455,5.723525,39.861489,,63.340821,94.97001,34.5856,66.622632,109.737251,94.882224,85.831714,54.906265,,0,0,0,0,0
15.091,260.269063,0.161699,47.487338,345.357455,5.723525,40.797476,,63.590821,95.22001,35.0856,66.372632,110.237251,95.132224,85.581714,54.406265,,0,0,0,0,0
15.092,260.269063,-0.074595,46.659349,345.607455,5.452463,39.365,,63.340821,94.97001,35.0856,66.872632,109.987251,94.382224,86.081714,55.156265,,0,0,0,0,0
15.093,260.519063,-0.192557,46.821372,344.857455,5.910158,40.856627,,63.590821,94.97001,35.0856,66.872632,110.237251,94.882224,85.831714,53.906265,,0,0,0,0,0
15.094,259.269063,-0.786499,48.086088,344.857455,5.375154,40.544179,,63.590821,94.97001,33.8356,66.872632,109.987251,94.882224,85.081714,54.906265,,0,0,0,0,0
15.095,259.519063,-0.193299,47.001788,345.357455,5.901601,40.797476,,63.590821,94.47001,35.0856,66.372632,110.237251,95.132224,85.831714,54.156265,,0,0,0,0,0
15.096,258.269063,-0.789544,47.855073,345.107455,5.103952,40.670919,,64.090821,93.72001,34.5856,65.872632,110.487251,94.632224,85.081714,54.906265,,0,0,0,0,0
15.097,260.269063,-0.310889,47.901333,343.607455,6.02115,40.221297,,64.090821,94.97001,34.8356,66.372632,109.237251,94.632224,85.581714,54.156265,,0,0,0,0,0
15.098,259.269063,0.162323,47.670497,344.607455,5.468286,40.10458,,63.340821,94.97001,34.8356,66.122632,109.737251,94.632224,85.331714,54.906265,,0,0,0,0,0
15.099,259.769063,0.16201,46.749158,345.857455,5.537432,40.115406,,63.340821,94.72001,35.3356,66.372632,110.237251,94.882224,85.831714,54.906265,,0,0,0,0,0
15.1,260.269063,-0.310889,47.073343,345.607455,5.630411,39.67677,,64.090821,94.47001,35.3356,66.372632,109.737251,94.882224,85.831714,55.156265,,0,0,0,0,0
15.101,258.769063,0.162636,47.346212,345.357455,5.367372,42.045458,,63.590821,94.22001,35.3356,65.622632,110.987251,95.382224,84.831714,54.156265,,0,0,0,0,0
15.102,260.519063,-0.192557,47.234969,343.357455,5.935977,40.721301,,63.840821,94.97001,35.0856,66.622632,109.487251,94.632224,85.331714,53.906265,,0,0,0,0,0
15.103,259.019063,-0.431106,47.092518,346.107455,5.622277,40.864729,,63.340821,94.47001,34.5856,66.622632,110.237251,95.632224,85.331714,54.906265,,0,0,0,0,0
15.104,259.519063,0.991585,47.001788,344.857455,5.553489,39.294387,,62.590821,95.47001,35.3356,66.122632,109.737251,94.132224,86.081714,54.906265,,0,0,0,0,0
15.105,257.269063,-0.075465,48.041085,343.857455,5.927346,39.722019,,62.840821,94.47001,34.0856,65.872632,108.987251,94.632224,85.581714,54.656265,,0,0,0,0,0
15.106,259.269063,-0.074883,48.086088,345.607455,5.630411,40.300309,,63.590821,94.97001,34.5856,66.122632,110.237251,94.882224,85.831714,54.656265,,0,0,0,0,0
15.107,258.019063,-0.194423,47.275034,345.607455,5.274516,40.300309,,63.090821,94.22001,34.5856,66.122632,110.237251,94.882224,85.331714,55.156265,,0,0,0,0,0
15.108,258.269063,-0.075173,48.272274,345.857455,5.71525,39.492317,,63.590821,94.47001,34.5856,65.622632,110.237251,94.382224,86.581714,54.656265,,0,0,0,0,0
15.109,259.019063,-0.193672,46.676526,342.607455,5.320701,39.709694,,63.340821,94.22001,35.0856,66.372632,109.487251,93.382224,85.331714,54.406265,,0,0,0,0,0
15.11,259.019063,0.043762,46.260533,344.607455,5.825213,39.479231,,62.590821,94.72001,34.8356,66.872632,109.737251,94.132224,86.331714,54.406265,,0,0,0,0,0
15.111,261.019063,0.043427,45.906072,344.107455,5.476231,39.536596,,63.590821,94.72001,35.8356,66.872632,109.487251,94.132224,85.581714,54.906265,,0,0,0,0,0
15.112,260.519063,-0.428624,46.407775,345.607455,5.808358,39.67677,,63.590821,94.72001,35.0856,67.122632,109.737251,94.882224,86.081714,54.906265,,0,0,0,0,0
15.113,260.019063,-0.665969,45.253836,344.357455,5.740146,40.290147,,63.590821,93.72001,35.5856,67.122632,109.737251,94.632224,85.581714,54.406265,,0,0,0,0,0
15.114,259.019063,0.281196,47.508511,345.107455,5.460363,39.109811,,63.340821,94.72001,35.0856,65.872632,109.737251,94.132224,86.081714,55.156265,,0,0,0,0,0
15.115,261.019063,0.279042,45.493267,345.607455,5.274516,39.365,,63.340821,94.72001,36.0856,66.872632,109.737251,94.632224,85.581714,55.656265,,0,0,0,0,0
15.116,259.519063,-0.667253,45.756215,346.107455,5.266896,38.685493,,63.590821,93.72001,35.3356,66.872632,109.987251,94.132224,86.331714,55.656265,,0,0,0,0,0
15.117,259.769063,-0.311487,45.504783,344.857455,5.19682,40.544179,,63.090821,94.22001,35.3356,67.122632,110.237251,94.632224,85.081714,54.906265,,0,0,0,0,0
15.118,259.019063,-0.193672,45.012556,344.607455,5.646749,39.791906,,62.840821,93.72001,35.5856,66.872632,109.737251,94.382224,85.831714,54.656265,,0,0,0,0,0
15.119,258.019063,0.043932,46.439824,345.607455,5.630411,39.988539,,62.590821,94.22001,34.8356,66.372632,109.987251,94.882224,85.831714,54.906265,,0,0,0,0,0
15.12,259.269063,-0.312088,46.839314,344.607455,5.111358,40.10458,,63.340821,94.47001,34.8356,66.622632,110.237251,94.132224,85.331714,54.906265,,0,0,0,0,0
15.121,257.019063,-0.434461,46.201281,344.107455,6.012401,39.223467,,62.590821,93.47001,34.5856,66.372632,109.237251,94.132224,86.331714,54.406265,,0,0,0,0,0
15.122,259.269063,-0.312088,45.592539,343.857455,5.569639,40.348732,,63.090821,93.97001,35.3356,66.872632,109.737251,94.382224,85.331714,54.406265,,0,0,0,0,0
15.123,259.769063,-0.074739,46.334366,346.357455,5.529438,39.746401,,63.340821,94.47001,35.3356,66.622632,110.487251,94.632224,86.331714,54.906265,,0,0,0,0,0
15.124,259.019063,-0.431106,45.428548,345.107455,5.638568,39.734254,,63.090821,93.72001,35.3356,66.872632,109.737251,94.632224,85.831714,54.906265,,0,0,0,0,0
15.125,259.269063,0.162323,46.839314,346.357455,5.351875,38.502022,,63.340821,94.47001,35.3356,66.122632,109.737251,94.382224,86.331714,55.906265,,0,0,0,0,0
15.126,259.019063,-0.431106,45.428548,345.107455,5.638568,39.734254,,62.590821,94.22001,34.8356,67.372632,109.737251,94.632224,85.831714,54.906265,,0,0,0,0,0
15.127,258.269063,-0.313296,45.769071,345.607455,5.808358,39.365,,62.590821,93.97001,34.8356,66.872632,109.737251,94.632224,86.331714,54.906265,,0,0,0,0,0
15.128,260.519063,-0.192557,45.994177,345.857455,5.71525,39.180773,,63.590821,94.47001,35.5856,66.872632,109.737251,94.632224,86.331714,55.156265,,0,0,0,0,0
15.129,258.519063,-0.669834,46.350005,344.857455,5.910158,38.981939,,63.090821,93.97001,34.5856,66.872632,108.737251,94.882224,85.831714,55.406265,,0,0,0,0,0
15.13,259.019063,-0.431106,45.012556,344.107455,5.833678,39.223467,,62.840821,93.72001,35.3356,67.122632,109.237251,94.132224,86.081714,54.656265,,0,0,0,0,0
15.131,258.269063,0.162951,46.186271,345.107455,5.816774,39.109811,,62.590821,94.22001,35.0856,66.372632,109.487251,94.382224,86.331714,54.906265,,0,0,0,0,0
15.132,259.019063,-0.193672,45.012556,346.107455,5.799967,38.374173,,62.590821,93.97001,35.3356,67.122632,109.737251,94.132224,87.081714,55.156265,,0,0,0,0,0
15.133,257.269063,-0.314514,46.365796,345.857455,5.537432,39.492317,,62.590821,93.72001,34.5856,66.372632,110.237251,94.382224,86.331714,54.906265,,0,0,0,0,0
15.134,258.269063,-0.789544,46.603472,345.607455,5.630411,38.74146,,63.340821,93.72001,34.5856,66.622632,109.487251,94.382224,86.331714,55.406265,,0,0,0,0,0
15.135,258.019063,-0.671132,46.02222,346.607455,5.436732,38.007946,,63.340821,93.22001,35.0856,66.372632,109.737251,94.132224,86.831714,55.906265,,0,0,0,0,0
15.136,257.769063,-0.55249,45.85785,345.357455,5.189296,38.301511,,63.090821,93.22001,35.0856,66.372632,109.737251,93.632224,86.331714,55.656265,,0,0,0,0,0
15.137,259.519063,-0.904229,46.171406,344.107455,6.369847,38.28408,,63.590821,93.97001,34.8356,67.122632,108.737251,93.882224,87.081714,54.406265,,0,0,0,0,0
15.138,259.269063,-0.786499,45.592539,344.357455,5.561552,38.099835,,63.340821,93.72001,35.0856,67.122632,108.987251,93.632224,86.331714,55.406265,,0,0,0,0,0
15.139,259.269063,-0.549293,44.345765,344.857455,5.553489,38.981939,,62.590821,93.72001,35.3356,67.622632,109.737251,93.882224,86.331714,54.906265,,0,0,0,0,0
15.14,259.269063,-0.549293,46.008131,347.857455,5.505594,38.026244,,63.090821,94.22001,34.8356,67.122632,109.987251,94.632224,87.081714,56.156265,,0,0,0,0,0
15.141,259.019063,-0.668541,45.844541,345.607455,5.630411,37.80615,,62.840821,94.22001,34.5856,67.372632,108.987251,94.132224,86.581714,55.906265,,0,0,0,0,0
15.142,259.019063,-0.431106,45.844541,346.607455,5.259298,37.386205,,62.590821,94.47001,34.5856,67.372632,109.737251,93.632224,87.081714,56.156265,,0,0,0,0,0
15.143,258.519063,0.043847,45.099614,345.857455,5.181794,37.311506,,62.340821,93.97001,35.3356,66.872632,109.737251,93.132224,87.081714,55.906265,,0,0,0,0,0
15.144,258.519063,0.519634,45.516411,346.357455,5.529438,37.879832,,62.090821,94.47001,35.3356,66.622632,109.737251,93.882224,87.081714,55.656265,,0,0,0,0,0
15.145,259.769063,-0.548236,44.6752,347.107455,5.428901,37.953196,,63.090821,93.72001,35.5856,67.372632,109.737251,94.382224,86.831714,56.156265,,0,0,0,0,0
15.146,258.769063,-0.075027,45.680634,345.857455,5.71525,37.62305,,62.590821,94.22001,35.0856,66.872632,108.987251,94.132224,86.831714,55.906265,,0,0,0,0,0
15.147,258.519063,-0.43194,44.682817,345.857455,5.537432,37.311506,,62.840821,93.22001,35.5856,66.872632,109.237251,93.632224,87.081714,55.906265,,0,0,0,0,0
15.148,257.519063,-0.1948,44.437914,346.857455,5.698773,38.135874,,62.090821,93.22001,35.3356,66.872632,109.737251,94.382224,87.081714,55.656265,,0,0,0,0,0
15.149,258.769063,0.162636,43.598662,344.107455,5.476231,38.28408,,62.090821,93.47001,36.0856,67.122632,109.237251,93.382224,86.331714,55.156265,,0,0,0,0,0
15.15,259.769063,-0.548236,44.6752,345.107455,5.816774,36.92426,,62.840821,93.97001,35.3356,67.622632,108.487251,93.632224,87.081714,55.906265,,0,0,0,0,0
15.151,258.769063,-0.312691,44.847846,346.607455,6.146469,37.697075,,62.590821,93.72001,35.3356,67.122632,108.987251,94.632224,87.331714,55.656265,,0,0,0,0,0
15.152,258.269063,-0.789544,44.934669,346.107455,5.799967,37.440215,,62.590821,93.47001,34.8356,67.372632,108.987251,94.132224,87.081714,55.906265,,0,0,0,0,0
15.153,259.019063,-0.668541,44.596563,344.857455,5.018485,37.4197,,62.590821,93.72001,35.0856,67.622632,109.237251,93.132224,86.331714,56.156265,,0,0,0,0,0
15.154,258.019063,-0.909486,45.18701,346.607455,5.614167,37.697075,,62.590821,93.47001,34.5856,67.372632,109.737251,93.882224,87.331714,55.656265,,0,0,0,0,0
15.155,259.519063,-0.193299,45.756215,345.857455,5.181794,37.934595,,63.340821,93.97001,35.5856,66.622632,109.487251,93.882224,86.331714,56.156265,,0,0,0,0,0
15.156,259.519063,0.280655,44.925833,347.107455,5.428901,37.021928,,62.590821,94.22001,35.8356,66.872632,109.487251,93.882224,87.331714,56.406265,,0,0,0,0,0
15.157,258.019063,-0.432777,44.769405,345.107455,5.638568,37.236481,,62.590821,93.22001,35.3356,66.872632,108.987251,93.382224,87.081714,55.656265,,0,0,0,0,0
15.158,258.269063,-0.075173,44.100268,346.107455,5.977658,36.817576,,61.840821,93.72001,35.3356,67.372632,108.487251,94.132224,87.331714,56.156265,,0,0,0,0,0
15.159,257.769063,0.163267,45.85785,345.857455,5.181794,36.999961,,62.590821,93.72001,35.3356,66.122632,109.487251,93.132224,87.081714,56.156265,,0,0,0,0,0
15.16,257.769063,-0.075318,45.02183,345.107455,5.638568,37.236481,,62.590821,93.22001,35.5856,66.372632,108.737251,93.632224,86.831714,55.906265,,0,0,0,0,0
15.161,258.769063,-0.312691,44.847846,344.607455,5.468286,37.290509,,62.590821,93.72001,35.3356,67.122632,108.987251,93.132224,86.831714,55.656265,,0,0,0,0,0
15.162,260.019063,-0.902491,45.668228,344.857455,5.19682,37.107252,,63.340821,94.22001,34.8356,67.622632,108.987251,93.132224,86.581714,56.156265,,0,0,0,0,0
15.163,257.269063,-0.792613,45.528152,346.607455,5.259298,37.386205,,62.840821,92.97001,34.8356,66.622632,108.987251,94.382224,86.331714,56.906265,,0,0,0,0,0
15.164,257.269063,-0.314514,44.690507,346.107455,5.799967,36.817576,,62.090821,93.22001,35.0856,66.872632,108.737251,93.882224,87.331714,56.156265,,0,0,0,0,0
15.165,258.519063,0.043847,44.682817,345.107455,5.282158,37.236481,,62.340821,93.72001,35.5856,66.872632,108.987251,93.382224,86.581714,56.156265,,0,0,0,0,0
15.166,258.269063,-0.313296,45.35187,345.607455,5.630411,36.559071,,62.590821,93.72001,35.0856,66.872632,108.737251,93.382224,87.331714,56.156265,,0,0,0,0,0
15.167,258.269063,0.162951,43.265867,346.107455,5.444586,36.817576,,61.840821,93.22001,36.0856,67.122632,108.987251,93.632224,87.081714,56.406265,,0,0,0,0,0
15.168,258.269063,-0.313296,46.186271,344.857455,4.661816,36.794804,,62.840821,93.97001,34.8356,66.622632,109.237251,92.632224,86.331714,56.656265,,0,0,0,0,0
15.169,259.269063,0.399528,44.761357,344.357455,5.204365,37.786934,,62.340821,94.22001,35.8356,66.872632,109.237251,93.132224,86.331714,55.656265,,0,0,0,0,0
15.17,256.769063,-0.075612,44.357894,344.107455,5.476231,36.718435,,61.590821,93.22001,35.0856,66.872632,108.237251,93.132224,86.581714,56.156265,,0,0,0,0,0
15.171,258.519063,-0.194047,43.849223,344.607455,5.646749,36.977834,,61.840821,93.72001,35.3356,67.622632,108.737251,93.132224,87.081714,55.656265,,0,0,0,0,0
15.172,255.769063,-0.075907,44.952602,345.607455,5.452463,36.247301,,61.340821,93.22001,34.5856,66.622632,108.487251,93.382224,87.081714,56.656265,,0,0,0,0,0
15.173,258.019063,0.043932,43.934196,345.607455,5.274516,36.870841,,61.840821,93.47001,35.5856,67.122632,109.237251,93.132224,87.081714,56.156265,,0,0,0,0,0
15.174,258.269063,0.162951,43.683068,344.857455,5.553489,35.85746,,62.090821,93.22001,36.0856,66.872632,107.987251,93.132224,87.081714,56.656265,,0,0,0,0,0
15.175,257.019063,-0.434461,44.943592,345.107455,5.638568,36.612038,,62.090821,93.22001,34.8356,66.872632,108.737251,93.132224,87.331714,55.906265,,0,0,0,0,0
15.176,257.019063,0.044103,43.685903,345.607455,5.452463,36.559071,,61.340821,93.22001,35.3356,67.122632,108.987251,93.132224,87.331714,56.156265,,0,0,0,0,0
15.177,257.519063,0.282834,45.274745,345.107455,5.460363,35.987595,,62.090821,93.72001,35.3356,66.372632,108.737251,92.632224,87.581714,56.156265,,0,0,0,0,0
15.178,257.269063,0.163585,44.271685,345.107455,5.460363,36.612038,,61.840821,93.22001,35.5856,66.622632,108.487251,93.382224,86.831714,56.406265,,0,0,0,0,0
15.179,258.519063,0.043847,43.432426,345.107455,5.638568,36.612038,,61.840821,93.47001,35.8356,67.372632,108.487251,93.382224,87.081714,56.156265,,0,0,0,0,0
15.18,258.019063,-0.432777,44.769405,343.107455,5.312948,36.511411,,62.590821,93.22001,35.3356,66.872632,108.487251,92.132224,86.831714,55.656265,,0,0,0,0,0
15.181,256.769063,0.163903,45.616808,343.107455,5.85068,36.825453,,61.840821,93.72001,34.8356,66.372632,108.237251,92.632224,87.081714,55.156265,,0,0,0,0,0
15.182,257.019063,-0.434461,44.524363,344.357455,5.561552,36.535327,,61.840821,93.22001,34.8356,67.122632,108.237251,93.132224,86.831714,56.156265,,0,0,0,0,0
15.183,256.519063,-0.435308,43.351008,344.107455,5.297508,35.46592,,61.590821,92.47001,35.3356,67.122632,108.237251,92.132224,87.331714,56.406265,,0,0,0,0,0
15.184,255.269063,-0.316978,44.618548,344.607455,5.111358,36.66516,,61.590821,92.47001,34.8356,66.372632,108.987251,92.632224,86.831714,56.156265,,0,0,0,0,0
15.185,256.519063,0.044189,45.031195,343.857455,5.211933,36.275096,,61.340821,93.72001,34.5856,66.872632,108.237251,92.632224,86.581714,56.406265,,0,0,0,0,0
15.186,257.769063,-0.075318,46.693869,344.857455,5.19682,36.482356,,62.590821,94.22001,34.5856,66.372632,108.987251,92.632224,87.081714,56.156265,,0,0,0,0,0
15.187,257.769063,-0.313904,45.02183,344.357455,5.382959,35.909524,,62.090821,93.72001,34.8356,67.122632,108.487251,92.382224,87.331714,56.156265,,0,0,0,0,0
15.188,257.269063,-0.075465,43.434041,344.607455,5.646749,36.352485,,61.340821,93.22001,35.3356,67.372632,108.737251,92.632224,87.581714,55.656265,,0,0,0,0,0
15.189,257.269063,-0.314514,44.271685,344.357455,5.740146,36.535327,,62.340821,92.72001,35.5856,66.622632,107.987251,93.382224,86.831714,56.156265,,0,0,0,0,0
15.19,255.519063,-0.437011,44.364048,343.607455,5.4842,36.771866,,61.590821,92.47001,34.8356,66.622632,108.487251,92.632224,86.831714,55.656265,,0,0,0,0,0
15.191,256.769063,-0.315127,42.679343,343.607455,4.94725,35.517528,,61.090821,92.72001,35.3356,67.622632,107.987251,92.132224,86.581714,56.906265,,0,0,0,0,0
15.192,257.269063,-0.314514,44.690507,343.107455,5.492192,35.569286,,61.840821,93.47001,34.8356,67.122632,107.737251,92.132224,87.081714,56.156265,,0,0,0,0,0
15.193,258.019063,0.043932,44.769405,343.357455,5.219523,35.386482,,62.090821,93.72001,35.3356,66.872632,107.987251,91.882224,87.081714,56.406265,,0,0,0,0,0
15.194,257.769063,-0.313904,43.349791,344.857455,5.375154,35.232564,,61.590821,93.22001,35.3356,67.622632,108.487251,92.132224,87.831714,56.406265,,0,0,0,0,0
15.195,257.019063,-0.195179,44.943592,343.857455,5.927346,36.275096,,61.840821,93.47001,34.8356,66.872632,107.737251,93.132224,87.081714,55.906265,,0,0,0,0,0
15.196,257.269063,-0.314514,44.271685,343.107455,4.954459,36.511411,,61.840821,93.22001,35.0856,67.122632,108.487251,92.132224,86.331714,56.156265,,0,0,0,0,0
15.197,257.019063,-0.195179,44.524363,342.857455,5.406509,35.123817,,61.840821,93.22001,35.0856,66.872632,107.487251,91.882224,87.081714,56.406265,,0,0,0,0,0
15.198,257.769063,-0.791075,44.18581,342.857455,5.765259,37.00944,,62.340821,92.97001,35.0856,67.372632,108.237251,92.632224,86.831714,55.156265,,0,0,0,0,0
15.199,257.519063,0.282834,44.437914,342.857455,5.406509,35.438087,,62.090821,93.22001,35.8356,66.372632,107.737251,91.882224,87.081714,56.156265,,0,0,0,0,0
15.2,257.769063,-0.075318,44.18581,342.107455,5.328478,36.303177,,62.090821,93.22001,35.5856,66.872632,107.987251,91.882224,86.581714,55.656265,,0,0,0,0,0
15.201,256.269063,-0.075759,44.023983,342.357455,5.234768,35.804573,,61.590821,92.72001,35.3356,66.622632,107.737251,91.882224,86.581714,56.156265,,0,0,0,0,0
